UserId,Gender,Age,Height,Weight,Duration,HeartRate,BodyTemp,Calories
19358330,male,37,180,85,22,96,40.8,108
16312452,male,40,203,104,18,108,40.5,131
10528059,female,34,165,61,3,89,38.1,13
12215052,female,22,164,58,27,107,40.8,166
12664816,male,20,182,83,22,97,40.5,93
18208440,female,28,176,68,22,95,40.5,106
11074364,female,25,157,54,5,85,39.1,20
19858976,female,38,160,61,8,86,39.6,33
13230812,male,50,201,102,21,104,40.3,150
15179818,female,50,159,56,26,110,40.9,182
15002449,female,68,172,72,10,89,40.2,49
14123564,female,51,178,74,23,95,40.6,119
18571705,female,74,163,64,5,82,38.8,22
18256312,female,47,170,68,26,99,40.8,146
16751758,female,25,166,59,14,88,40.2,58
15638062,female,43,164,68,30,108,41,195
14398784,male,51,181,84,3,75,38.5,7
19713477,female,64,147,51,22,108,40.4,156
13156863,female,52,141,47,15,101,40.2,93
16349091,female,40,159,58,18,106,40.1,115
15688404,male,31,186,89,10,97,39.8,49
10022370,male,38,197,94,3,83,38.5,10
10596330,female,25,172,71,15,103,40.1,84
15205210,female,44,159,64,12,97,39.8,65
19544033,male,34,196,102,22,99,41.1,123
11135576,male,37,178,81,4,81,38.8,10
13574028,male,35,169,75,5,90,38.7,19
12056612,female,61,157,62,5,83,38.8,21
11692397,female,23,148,53,8,96,39.6,41
18468308,female,27,168,66,16,91,40.5,71
12635146,male,30,188,90,4,89,39,15
17953830,female,24,167,71,8,94,39.7,37
12219407,female,59,157,51,11,94,39.8,61
13434310,female,35,151,51,12,93,39.9,60
16306198,male,61,194,91,26,102,41.3,185
10204513,female,50,173,65,16,98,40.4,89
16973168,female,33,150,56,26,102,40.8,152
13334838,female,34,162,58,20,108,40.6,129
10391137,male,27,190,85,5,86,39.3,15
11272855,male,21,190,88,17,100,40.2,82
16329462,male,59,192,97,28,112,41.3,242
19903249,male,55,187,89,18,94,40.1,100
12894913,female,46,178,76,24,104,40.6,144
18815385,male,44,202,101,2,79,38.2,6
17771446,male,27,188,95,4,87,38.7,13
11500782,male,70,177,77,29,100,40.7,201
11444600,female,33,158,58,12,95,40.3,61
10244375,male,22,192,91,26,113,40.7,179
19644355,male,24,175,75,17,94,40.4,64
16429150,male,52,176,77,26,112,40.8,205
11542102,female,44,152,58,2,76,38.3,6
16425653,female,31,150,56,28,105,40.9,172
13259987,male,32,182,84,2,84,38,6
15366901,male,26,178,74,7,79,39.5,11
11894947,female,28,174,68,3,83,38.7,11
17847322,female,47,172,66,9,92,39.6,44
19601683,female,28,176,78,5,86,39,19
13147502,female,44,156,62,15,93,39.8,75
10082589,male,57,177,79,29,117,40.7,259
10422958,male,58,183,89,27,108,40.8,212
12886039,female,41,148,49,17,95,40.5,91
13905940,female,20,171,72,25,107,40.7,148
10198306,male,62,196,97,29,108,40.6,238
13083167,male,28,193,84,7,87,39.7,22
11794564,male,54,195,92,11,84,40.3,45
11808320,male,23,182,89,8,79,39.3,14
11048061,male,26,191,93,12,93,40,49
10968865,female,24,170,66,9,89,39.8,37
19634682,female,22,173,72,28,107,40.5,167
15137480,male,40,196,98,15,93,40.3,73
16823585,male,72,190,98,13,103,40.1,103
15857770,male,79,176,83,2,89,38.3,12
13433819,female,30,170,62,18,96,40.5,91
11048913,female,25,172,67,23,103,40.6,130
19660592,female,28,171,68,18,99,40.3,95
17294108,female,76,172,68,12,96,40.2,70
11592559,female,55,159,59,26,108,40.9,178
16789507,female,43,156,65,27,102,40.6,159
16021418,male,56,194,97,8,91,39.9,43
11502992,female,26,150,56,25,106,40.4,154
11160923,female,29,173,68,22,105,40.8,130
16736418,female,32,180,76,18,106,40.4,108
16756755,male,51,198,92,19,102,40.5,126
16265981,female,39,167,61,22,95,40.7,113
14447222,male,36,201,105,1,75,37.4,2
16199741,female,24,168,65,30,107,40.5,183
15748028,female,29,162,57,2,91,38.3,9
11219147,female,31,162,57,8,86,39.6,33
15103291,female,66,147,50,2,76,38,7
15623286,female,46,166,65,24,107,40.8,156
15194748,male,32,193,86,29,112,40.8,206
13523445,male,20,193,87,29,109,40.9,177
19708915,male,53,188,88,16,96,40.5,92
10530887,female,28,154,55,12,95,40.2,60
14906962,female,74,158,59,8,86,39.5,39
16352081,male,56,170,78,15,99,40.1,92
10069305,female,44,159,59,10,90,39.7,47
19339064,female,22,175,69,15,97,40.3,74
18495393,female,51,164,60,24,101,40.4,144
16531883,female,78,167,67,27,108,40.6,192
12091909,male,40,177,84,7,90,39.8,29
14106644,male,51,191,94,28,109,41,217
19414091,female,29,179,73,21,108,40.6,130
13611223,male,59,194,95,30,109,40.6,245
18499074,female,22,160,59,17,88,40.6,70
17450232,male,45,192,93,18,109,40.5,134
16719185,female,28,161,60,29,110,41.2,190
18489846,male,47,166,67,9,93,39.8,41
18108211,female,24,156,58,16,105,40.4,96
17712824,male,48,177,77,21,101,40.3,127
16143118,male,34,180,77,4,94,39,17
19498959,male,74,206,117,5,92,39.2,34
13270128,female,22,147,45,29,107,40.6,184
11912839,female,24,187,76,25,98,40.9,124
10708946,female,68,179,79,30,105,40.8,194
13341673,male,78,190,93,27,115,41.1,268
14424004,female,22,157,55,20,97,40.5,103
15305860,female,30,163,60,30,112,41.2,204
10411336,female,24,145,48,18,91,40.5,83
13084871,female,71,181,78,1,76,37.8,3
10783759,female,21,181,74,18,104,40.5,101
14100872,female,50,151,51,6,87,39.3,28
12228055,male,26,199,93,22,104,40.6,127
12943721,female,69,152,55,18,99,40.5,111
18357150,male,32,184,82,8,85,39.4,24
12130884,female,40,171,70,24,107,40.7,151
19852989,male,25,197,97,14,92,40.4,56
11001220,female,25,162,59,3,90,38.6,13
18430900,male,38,165,68,20,98,40.2,98
16730124,male,70,203,107,3,83,38.6,15
15598877,male,25,179,79,12,78,40.1,18
11419788,female,20,163,56,25,107,40.6,154
19593226,male,26,184,83,10,84,39.7,25
16044930,male,68,189,92,20,101,40.5,147
18699424,female,30,126,39,25,104,40.7,156
11570973,female,63,177,72,20,97,40.3,112
12537656,male,48,190,90,1,80,38,3
13184083,male,41,207,110,29,113,41.1,238
17867069,male,26,178,84,11,91,40.2,40
15372564,male,76,197,102,20,98,40.5,150
13872524,female,28,172,72,4,82,39.5,14
16384794,male,70,186,92,18,100,40.5,131
12116666,female,52,174,68,30,113,41,216
15394714,female,36,182,83,27,105,40.8,158
15786203,female,71,159,60,11,96,39.9,64
17292135,female,26,148,52,2,86,38,8
12338829,female,37,148,51,3,90,38.9,14
13058780,male,30,183,89,29,109,41,192
10914555,female,48,157,52,12,85,40,52
16736429,male,64,188,97,13,88,39.6,69
11610830,male,24,179,74,12,93,40.3,43
15504408,female,70,174,72,16,85,40.6,71
18388811,female,50,177,68,26,109,41.1,175
15744468,female,74,177,77,3,81,38.4,12
13835999,female,68,165,68,19,91,40.4,97
15730455,female,58,171,73,15,97,40,83
15367321,male,27,188,87,14,100,40.2,71
19178381,male,20,191,92,27,104,40.9,148
19082448,female,27,159,61,16,105,40.5,96
14540325,female,35,169,67,13,96,40.1,66
19131256,male,65,183,87,13,90,40.1,70
12601969,female,57,176,73,28,105,40.6,178
17843570,female,41,160,58,21,103,40.7,127
19354247,male,62,181,83,13,94,40.1,75
12359513,male,28,188,87,4,91,39,15
16152170,male,68,199,104,22,108,40.5,190
11769882,female,43,164,67,15,95,40.1,77
10327988,male,38,195,95,9,99,39.8,51
16802167,male,37,172,74,9,94,39.3,39
17577805,female,43,156,58,6,87,39.1,26
11527659,male,66,206,110,14,95,39.7,94
11929295,female,66,167,66,10,90,39.7,50
16915821,female,54,148,56,3,82,38.5,12
11452958,male,32,177,79,23,101,40.8,122
12903365,female,21,148,52,15,92,40,69
14839734,female,21,178,74,12,101,39.7,63
11033322,female,59,169,69,3,90,39,15
14533442,male,40,176,73,2,86,38,7
17883168,male,77,175,79,28,104,41,222
19145400,male,29,177,79,2,82,37.7,5
18498238,male,50,177,79,21,96,40.5,114
10630310,male,59,186,87,1,78,37.7,3
14847074,male,61,194,99,14,90,40.2,77
17632150,male,31,202,102,8,79,39.6,20
16131760,male,50,175,82,15,103,40.6,98
11830359,female,62,167,65,11,97,39.9,63
18868750,female,52,165,65,19,105,40.4,121
16351781,female,36,168,69,26,104,41.1,154
11137896,male,62,185,92,11,87,39.8,54
17903350,male,35,195,93,23,105,40.8,146
19948455,male,24,173,75,28,106,40.7,157
13564712,female,24,167,62,4,90,38.9,17
16402633,female,21,164,62,22,98,40.6,113
19821971,male,22,192,92,14,93,40.5,55
13635471,male,75,181,82,27,111,41.1,242
12503559,male,34,175,76,15,92,40.3,60
19809825,male,53,172,69,16,97,40.3,88
16640058,female,29,164,62,27,107,40.9,168
14253043,male,53,185,88,3,84,38.4,12
16127373,male,69,168,68,5,80,39.2,18
14156246,male,27,184,87,3,81,38.6,7
10221203,female,35,164,61,16,90,40.1,72
12894611,female,28,176,68,2,86,38.1,8
16341594,male,57,199,105,15,90,40.1,81
16961922,female,36,161,58,17,90,40.2,78
13738449,male,20,186,84,22,93,40.5,80
15852192,female,29,164,60,9,92,40.3,42
18704946,female,31,156,57,26,104,40.6,156
19655896,female,40,168,68,8,85,39.2,32
19137721,female,78,165,64,24,97,40.7,144
13906871,female,41,169,62,9,85,40,37
18550536,male,56,178,81,13,101,39.7,85
18490494,female,60,153,57,16,99,40.4,96
10641963,female,25,151,53,21,92,40.6,98
18628463,male,26,194,91,7,87,39.5,22
15038050,female,26,177,68,10,88,40,41
12343245,female,34,166,68,14,84,39.9,53
13573959,male,37,176,79,29,105,40.6,178
15353081,female,21,160,56,28,100,40.8,152
16551232,male,63,183,80,28,111,41.2,233
10650922,female,58,174,69,28,117,40.8,216
12969259,female,67,155,53,11,88,39.9,55
15068217,female,30,183,81,10,90,39.5,42
13400177,male,34,182,87,14,101,39.9,78
19189671,male,71,193,98,17,94,40.3,111
10302267,female,26,162,55,21,103,40.6,123
14799396,male,59,196,93,25,98,40.7,162
16047818,female,20,161,63,28,114,40.8,190
17689142,female,25,171,63,18,94,40.1,85
13715750,male,71,193,100,29,104,41.5,235
11821235,male,75,176,77,20,95,40.4,129
11828885,male,53,196,100,26,114,40.7,227
17941024,female,26,164,58,18,98,40.4,95
19038875,male,33,188,91,29,113,40.8,215
16369713,male,21,190,93,6,80,39.3,11
16707201,female,52,161,62,2,81,37.7,8
16307901,male,45,207,114,16,105,40.3,117
14221880,male,51,174,80,18,82,40.4,61
12733084,male,32,189,88,4,75,38.8,6
15152766,male,50,183,82,27,110,40.8,205
16946720,male,65,162,66,19,105,40.4,137
13143339,female,23,183,75,9,85,39.9,32
15850785,female,36,168,63,16,99,39.9,88
14211921,male,43,197,96,4,90,38.9,18
16521878,female,33,153,51,14,102,40.2,83
12981069,female,30,146,52,13,95,39.9,66
12029954,male,20,191,97,21,92,40.4,79
15313091,male,42,197,100,14,95,40.3,75
14852791,male,22,189,88,14,96,39.9,60
12353048,female,26,151,51,7,83,39.6,26
17163975,male,25,177,75,10,96,39.7,41
13612208,male,76,190,89,22,97,40.4,155
19133814,female,70,164,62,23,94,40.9,128
14557362,female,25,180,72,23,100,40.9,121
18082650,female,50,176,70,17,103,40.7,103
11815801,female,50,173,73,8,85,39.9,33
17910631,male,39,174,78,13,102,40.2,75
10470649,female,28,157,57,25,110,41,165
15046923,female,43,159,65,27,106,41.1,171
11410828,male,72,186,94,9,88,39.9,50
17599089,female,22,163,60,12,86,39.5,47
10429108,female,66,173,75,25,98,40.5,143
11005219,female,28,166,63,22,114,40,153
11351244,male,37,196,102,26,104,40.4,169
15173621,male,20,179,85,5,80,39.3,8
14376882,female,69,168,67,26,104,40.9,170
16555628,female,42,167,62,11,77,39.7,36
13277609,male,22,181,85,28,112,40.4,185
12434756,female,42,160,56,22,100,40.6,127
12195790,female,29,163,62,13,96,39.7,66
15874723,male,51,185,85,24,102,40.4,156
12196897,male,24,196,94,22,99,40.6,109
18708175,male,39,185,86,27,107,40.6,181
17322643,female,28,168,70,17,96,40.4,84
17654776,female,36,181,80,18,98,40.3,92
19114290,male,70,182,83,17,96,40.2,110
10838690,male,33,186,84,14,94,40.1,62
10758422,male,48,173,75,9,93,39.6,43
19958832,female,26,166,61,26,99,40.8,139
17928104,female,78,182,79,7,84,39.4,31
14133087,male,77,178,80,11,90,40.1,64
19649047,female,31,197,87,19,96,40.2,90
19373741,male,32,190,82,23,98,40.5,113
10242244,male,60,181,87,28,106,41,212
16222538,female,77,162,58,4,91,39,22
16260005,male,38,193,91,21,102,40.6,126
18145797,male,45,180,80,7,77,39.6,16
12671742,female,34,176,73,21,103,40.2,120
16246858,female,37,152,52,7,89,39.2,32
16004418,male,55,200,100,23,109,40.6,186
10891483,female,75,171,72,17,92,40.6,90
12439651,male,22,184,87,27,103,40.8,143
10955840,female,60,177,81,8,85,39.7,33
17685425,male,22,189,89,13,91,40.2,46
17559247,male,35,193,90,23,97,40.7,117
18989685,male,47,185,91,9,88,39.4,39
15182901,male,30,182,82,11,85,39.6,32
12787102,female,72,170,73,16,104,40.5,104
12459992,male,58,199,105,8,95,39.7,50
15500840,male,20,206,95,17,86,40.5,48
18358993,male,69,180,86,12,97,40.3,80
13201153,male,29,181,83,20,109,40.7,129
13746796,female,29,152,55,14,105,39.9,85
16545808,female,25,160,55,21,93,40.5,100
13777887,male,22,188,93,26,112,40.8,177
13619806,male,34,172,76,4,89,38.7,14
15263761,female,34,147,52,27,113,40.7,191
11071657,male,77,190,94,18,98,40.5,132
15884105,male,32,185,81,19,102,40.4,105
18634285,female,37,163,60,17,91,40.7,80
12622838,male,32,186,83,8,92,39.1,32
12334746,male,42,204,105,13,91,40.2,63
18207865,female,71,166,63,25,100,40.7,155
19514398,male,26,197,101,7,87,39.3,24
17394277,female,47,176,67,4,87,38.6,17
11967201,male,21,169,74,22,105,40.4,116
16501898,male,74,178,87,4,74,38.9,14
11981903,male,39,171,76,26,106,40.4,165
14177765,male,35,187,94,18,105,40.5,115
10129283,female,63,161,61,11,91,40.4,56
19506708,male,51,189,88,16,101,40,103
17519385,female,49,177,70,26,110,40.7,176
13042558,male,71,180,89,6,96,39.2,40
19051790,male,20,172,73,6,84,39.4,12
15537129,male,27,201,104,10,90,39.6,40
16707075,male,56,186,96,6,86,39.6,27
18837518,male,36,195,94,11,89,39.5,44
18581496,female,27,170,66,24,103,40.8,137
12679405,male,28,187,88,4,77,38.5,7
18361198,female,49,169,62,27,101,40.6,160
12884027,male,45,184,91,17,95,40.4,90
10256991,male,26,189,90,10,87,39.6,31
15182775,male,24,169,77,18,105,39.9,99
16358201,female,29,160,55,5,85,39.3,20
19873068,male,52,182,86,28,104,40.3,193
15072997,male,47,177,81,6,89,39.6,26
13087308,female,63,155,60,30,109,40.8,212
14215830,female,44,160,61,1,79,37.8,4
13708815,female,43,157,60,28,110,40.9,191
13119681,female,63,179,73,20,95,40.3,108
17646217,male,59,193,91,2,80,38.3,7
18555348,male,73,194,100,17,96,40.2,119
10618260,male,31,176,72,4,86,39.1,11
12044547,female,76,144,47,4,88,38.9,21
15204596,male,42,185,85,24,112,40.6,182
11270418,female,23,169,67,13,86,39.8,49
13583410,male,38,194,101,18,95,40.4,93
19866323,female,46,161,60,22,96,40.5,118
15007113,female,20,159,55,11,95,40.1,54
18752620,female,30,159,56,13,98,40,70
18053386,male,79,170,76,24,108,40.6,206
16075398,female,36,180,72,15,105,40.1,90
16601846,male,35,180,84,23,106,40.6,145
13447011,female,45,164,64,17,92,40.3,83
18400602,female,69,160,61,2,81,38.4,8
15212726,female,63,170,70,20,97,40.6,113
11877426,female,65,156,58,8,87,39.3,38
10465340,female,66,179,72,23,115,40.3,175
14938136,male,23,189,87,16,99,40.4,76
14307644,female,37,171,66,10,88,39.9,43
14494930,male,32,209,110,15,94,40.2,74
11935759,female,50,153,52,10,90,39.7,49
10942964,male,46,172,75,18,94,40.3,87
14197134,female,45,159,53,22,97,40.5,122
19214945,female,64,170,67,2,90,37.9,10
17863290,male,62,183,89,1,83,37.7,4
15226648,female,54,163,67,2,80,38.2,7
13679881,male,47,191,95,4,80,39.1,13
10480790,male,52,173,83,18,95,40.5,98
14844059,male,25,180,78,25,109,40.5,154
10532715,female,57,160,61,25,104,40.7,160
15929303,male,45,186,83,10,95,39.8,51
12249672,male,32,185,89,4,88,38.6,14
16037729,male,21,188,94,21,105,40.3,120
13443145,female,62,167,67,28,113,40.7,207
11847644,female,36,168,66,9,93,39.6,43
14793975,female,26,167,66,20,94,40.1,95
16386779,female,32,173,67,14,96,39.9,70
11739912,male,32,188,93,16,110,40.1,112
11824994,female,46,161,63,23,99,40.5,130
13075573,male,21,181,85,4,77,39,5
10691755,male,21,181,76,17,100,39.9,78
16995942,male,32,205,101,28,110,40.8,200
12393367,female,35,184,79,21,102,40.4,117
18854916,female,47,166,64,27,114,40.8,196
11363276,female,41,166,62,14,94,40.3,71
13319602,male,22,196,97,19,100,40.4,96
18229097,male,53,179,89,8,92,39.7,41
14821297,female,67,171,70,10,86,39.8,45
13690001,male,44,184,81,19,104,40.4,121
13804537,female,27,167,65,29,113,41.1,197
14658576,female,28,154,49,9,85,39.8,36
17448961,female,77,160,61,5,85,39,24
19642041,female,20,156,51,2,85,37.9,8
17674330,male,39,182,87,8,85,39.3,27
19649571,female,36,139,47,29,112,41.2,206
10540049,male,39,190,93,28,106,40.7,188
12403581,male,72,187,91,4,80,38.9,17
18823911,female,70,160,66,23,105,40.4,154
17714664,male,51,184,82,7,86,39.5,28
18313041,female,25,162,62,15,92,40.1,68
11254410,female,51,166,61,16,99,40.4,92
10620384,female,29,162,65,11,99,39.9,59
19669134,male,30,184,79,16,90,39.9,57
10842365,male,22,176,72,26,104,41,133
15694038,female,60,162,61,12,86,39.9,54
12836534,female,36,160,62,8,82,39.6,29
12079729,female,27,177,68,17,100,40.3,91
14510801,male,45,177,77,3,82,38.5,9
10117815,male,30,186,86,27,108,41.1,173
12990331,female,36,146,48,5,86,38.9,21
17625048,female,64,166,66,27,112,40.9,198
14888086,male,47,183,85,24,98,40.7,137
11466350,female,52,168,65,1,85,37.9,4
10045428,female,75,166,68,12,90,40.1,62
18409171,female,30,167,64,7,91,39.5,32
13815980,female,67,146,53,13,90,40.3,68
14553835,female,61,166,64,21,106,40.4,140
16103951,male,38,189,90,22,109,40.7,155
16399259,female,28,169,64,13,94,39.8,62
18355557,male,20,172,72,16,102,40,76
19698334,female,30,172,68,9,89,39.8,38
11446875,female,63,161,61,13,92,40.1,68
19893884,female,59,178,71,23,113,40.5,167
13556436,female,26,163,61,17,97,40.2,87
18852038,female,36,175,68,18,89,40.2,78
17325373,female,36,160,63,3,78,38.3,10
13131631,female,58,163,64,6,90,39.1,29
16297888,male,64,209,107,23,111,40.7,206
18868699,male,20,168,67,15,101,40.2,67
18618513,male,20,185,82,15,102,40.2,74
14350099,male,40,175,73,20,97,40.5,99
16445981,female,71,161,65,10,93,39.9,54
19121845,male,22,189,85,5,83,38.8,11
17345149,female,70,174,76,6,88,38.7,28
19413220,female,23,169,68,8,83,39.9,28
15297308,male,74,169,76,9,85,39.8,44
19615106,male,62,155,61,14,90,40.2,66
16498113,female,24,144,49,28,110,40.4,186
14178346,male,55,179,87,3,80,38.6,10
18415031,male,64,181,82,26,94,40.9,152
10282425,male,46,199,96,6,95,39.4,33
15539547,female,25,147,47,25,108,40.5,162
12608076,female,32,153,56,1,68,38.2,2
13613419,female,52,159,59,11,96,40.1,60
16698154,female,42,160,60,29,109,40.9,194
10263534,female,63,163,60,19,98,40.2,112
16412881,male,76,190,94,8,95,39.4,55
13753429,male,45,188,87,5,89,39.4,21
14410095,female,66,173,71,9,92,39.9,46
18926027,male,58,195,103,22,99,40.4,149
18992306,female,45,163,61,17,100,40.4,98
14823387,female,31,153,60,26,100,40.7,144
11986086,female,70,183,82,17,101,40.3,103
12379970,female,36,175,70,18,98,40.2,95
10440868,male,22,185,83,11,86,40,29
18159834,female,21,163,61,11,93,39.7,51
18172386,female,46,152,56,18,102,40.1,109
16254200,female,52,161,65,28,103,40.5,172
19334604,male,50,174,79,12,88,39.4,51
14948082,male,31,185,86,9,83,39.9,24
17732716,female,35,165,62,6,85,39.1,24
12149898,female,73,178,78,29,115,40.9,221
11626810,male,21,176,82,25,100,41,117
15672166,female,58,155,60,11,100,39.9,66
12728427,female,46,162,59,30,106,40.9,194
16105371,female,24,159,55,5,89,39.4,22
17655479,female,32,170,66,17,97,40.5,88
10041638,male,26,184,85,17,96,40.4,75
16160627,female,66,171,70,13,96,40.3,73
16930669,male,46,189,97,23,111,40.5,181
10654578,male,22,185,83,12,85,40.1,30
18907805,female,53,167,68,27,117,40.8,206
15361484,male,22,180,84,28,111,40.7,180
19604069,male,64,203,109,11,102,39.6,84
16919031,male,27,184,87,8,93,39.9,32
13410650,female,45,157,60,27,110,40.6,185
16973131,male,65,191,91,29,105,41,225
19363563,male,56,185,91,23,102,40.5,158
19897784,male,48,182,88,17,102,40.4,109
19351353,male,35,183,79,13,90,40,49
15701879,male,36,191,94,20,101,40.8,117
16485564,female,42,145,49,7,90,39.6,34
16029747,female,76,187,93,16,90,40.5,77
11741754,female,76,172,68,14,95,39.9,80
11158106,male,30,186,87,9,96,39.5,42
12518645,female,39,135,43,12,91,39.9,59
11501635,male,74,195,97,8,94,39.5,53
11606936,female,46,162,59,20,99,40.4,114
14675041,female,20,165,65,7,83,39.3,24
12962024,female,27,133,38,4,86,39.1,17
19537083,male,39,188,90,26,117,41,216
16959962,male,21,169,69,25,102,40.5,118
15335973,female,27,156,52,7,85,39.2,28
15315521,female,38,159,61,7,87,39.5,30
18567239,male,43,176,76,14,88,40.2,53
17552591,female,20,165,64,21,107,40.7,127
14026831,male,25,180,84,17,96,40.1,74
16146176,female,34,164,60,6,81,39,21
19675842,male,50,200,100,20,94,40.8,112
14205544,male,35,192,92,2,82,38.5,6
11547850,male,21,184,86,30,106,40.7,171
16457287,female,44,164,63,24,105,40.7,150
10348595,female,36,184,73,23,107,40.8,142
17964837,male,71,181,88,22,107,40.5,182
19777992,female,42,161,57,6,81,39.4,22
15052652,male,32,179,81,26,97,40.5,123
12807623,female,54,175,74,14,96,39.6,75
11679908,male,52,185,88,15,93,40.1,79
10860261,female,21,161,60,3,85,38.6,11
10279799,male,49,172,75,14,100,40,82
13253367,male,20,176,81,14,92,40.2,48
13411004,female,76,151,58,5,88,39.2,25
12723549,female,63,158,58,28,107,40.7,193
19160156,female,43,175,73,5,83,39.2,19
15550020,female,75,165,68,17,97,40.7,100
18309037,male,53,173,75,18,93,40.5,91
16435957,male,43,194,98,27,104,41,181
14583513,male,20,192,94,20,103,40.6,107
11499460,female,56,167,61,4,83,38.7,17
17485167,female,47,167,63,21,101,40.6,124
17496189,female,73,177,73,16,91,40,82
13645229,female,56,179,75,15,90,40.3,71
18395403,male,71,201,102,19,99,40.3,140
17994890,male,55,191,89,9,91,39.6,46
15653313,male,53,194,97,19,105,40.3,139
18180011,male,69,194,92,22,107,40.5,182
19885025,female,49,163,62,30,100,41.2,175
11453596,female,22,174,66,11,89,40.2,45
19397286,female,23,167,64,20,96,40.3,98
18869091,female,53,179,78,6,89,39.5,27
17640621,male,49,201,105,21,102,40.7,144
15360654,male,46,187,83,19,100,40.5,112
18491708,male,24,180,83,10,89,40,32
17003105,female,53,182,75,19,102,40.3,113
15583954,female,48,181,72,6,89,39.4,27
18349868,male,45,182,88,14,95,39.8,73
12925052,female,29,152,53,7,87,38.9,29
11978134,female,48,151,48,21,105,40.6,137
13888825,female,68,158,59,4,91,38.9,21
11022237,female,25,156,49,21,98,40.3,113
19855775,female,34,165,66,26,115,40.8,185
17430401,male,46,194,88,1,80,37.6,3
15264106,male,29,174,76,25,97,40.5,112
15356645,female,37,157,55,19,100,40.7,109
17462135,male,48,188,86,11,91,39.6,52
18953361,male,36,187,92,12,86,40,42
19796584,female,54,166,68,12,94,40.1,62
17035411,male,28,200,106,6,94,39.5,28
16412255,male,40,209,116,4,86,39.1,17
15183743,female,31,175,73,10,87,39.3,40
15944842,male,29,196,92,20,92,40.6,82
11334345,female,76,153,55,14,93,40,79
14468018,female,31,170,64,26,98,40.6,137
13395695,female,21,174,63,1,84,38,4
17461500,male,32,179,78,12,88,39.7,40
14314908,male,25,196,102,14,87,39.9,47
10013063,female,71,153,56,11,94,40,62
14627731,female,68,159,59,5,87,39.4,24
19121162,male,59,178,83,5,90,39.2,25
15841396,male,46,187,89,29,105,40.8,197
11260824,female,23,161,56,7,85,39.7,27
10420609,male,25,197,99,12,92,39.8,49
12774794,female,38,168,66,2,78,38.5,6
13839615,male,24,189,97,18,99,40.5,90
17396881,female,67,163,67,15,99,40.4,90
16968340,female,20,173,69,1,84,37.9,4
17647110,female,53,151,49,27,105,41,179
12887644,female,54,159,65,22,102,40.6,134
17120460,female,54,169,62,22,103,40.5,137
19864027,female,50,160,60,14,103,40.2,87
15867483,female,22,169,66,6,83,38.9,21
11063709,male,33,210,117,25,112,40.7,196
12076343,male,52,177,77,23,99,40.4,136
14081271,female,48,159,62,21,100,40.5,122
12624213,female,48,153,55,29,115,40.8,218
19599306,male,78,183,83,10,93,40,64
14291828,male,46,189,89,20,95,40.5,106
17556356,female,77,172,74,15,96,40.3,86
14931366,female,34,161,62,1,80,37.4,3
10596134,female,42,153,58,3,78,38.6,10
12373545,female,42,147,50,18,99,40.5,104
15408307,female,28,160,60,16,94,40,77
16851416,female,77,169,65,29,106,40.9,201
15520376,male,36,192,98,24,105,40.8,156
19070128,male,26,186,90,15,96,40.2,68
16727533,male,74,189,96,27,110,41.1,245
18207331,female,25,154,59,3,90,38.6,13
19975231,female,41,155,55,17,92,40.5,84
14468959,male,56,180,85,19,107,40.5,143
15705621,female,55,167,65,25,105,40.5,161
16072528,male,70,169,77,3,80,38.7,12
18181583,female,29,141,48,13,82,39.7,49
18208490,female,66,153,55,26,111,40.7,192
13219901,male,49,180,83,21,94,40.6,108
17360887,female,61,151,55,11,90,39.3,56
17322568,female,35,178,72,13,91,40.1,58
19117769,female,67,147,55,19,102,40.5,123
13831255,male,49,190,97,4,88,39.1,18
14183421,male,36,176,75,20,103,40.3,114
13992137,female,75,155,61,21,107,40.6,148
11156825,female,36,161,63,13,92,40.3,61
12683983,female,60,151,54,7,84,39.7,31
15951892,male,39,198,100,22,94,40.7,111
16467938,female,20,150,49,6,89,39.2,26
14001036,female,48,180,71,14,91,40.2,66
10100218,female,57,170,72,26,103,40.3,160
16853258,female,32,172,71,15,86,40.3,59
18954962,female,63,160,57,8,90,39.4,41
14902879,female,79,160,60,16,96,40.2,95
19290831,female,29,170,68,8,87,39.7,32
11290346,female,55,191,84,9,89,39.3,40
18281524,male,31,177,78,19,95,40.6,82
13255460,female,23,165,66,24,102,40.6,133
17117423,female,49,175,70,17,101,40.5,99
13008027,male,41,178,74,8,80,39.7,20
13168347,female,37,151,51,30,115,40.9,221
10596182,female,26,176,73,24,104,40.5,137
18442785,male,50,174,76,25,107,40.9,175
18388946,male,20,176,73,2,84,38.3,4
14174816,female,77,178,73,9,84,39.8,40
12475002,male,21,193,97,19,98,40.3,90
11631170,female,22,174,73,20,103,40.4,110
16565434,male,46,193,98,1,79,37.8,3
18534554,female,29,172,71,4,86,38.8,15
10119545,female,33,158,61,21,107,40.8,132
11602373,female,28,164,59,9,90,39.5,40
19965344,male,27,189,82,6,84,39.3,15
10800093,male,54,189,89,15,99,40.2,94
12035754,male,46,166,68,6,79,39.1,15
12751806,female,33,156,60,23,101,40.8,131
17293850,female,34,157,61,27,106,41.1,168
16403380,female,24,157,56,11,95,40,54
11109935,male,38,172,75,12,95,40.1,55
17883984,female,69,166,64,24,107,41,166
19801062,male,38,177,82,6,86,39.4,20
18309914,male,68,187,91,16,98,40.3,110
15994732,female,52,172,73,16,92,40.3,78
15928744,male,29,190,93,11,92,39.7,45
